FALSE,0,OBC,,,,,,,,,,,,,
subsystem,name,type,bit,var,conv,a0,a1,a2,a3,a4,a5,status,description,note,priority
,WDT.IS_ENABLE,_uint8_t,1,(uint8_t)((wdt_config->is_wdt_enable << 7 & 0x80) | (wdt_config->is_clear_enable << 6 & 0x40) | 0x00),STATUS,,,,,,,"0=DIS, 1=ENA",,,
,WDT.IS_CLEAR_ENABLE,,1,,STATUS,,,,,,,"0=DIS, 1=ENA",,,
,DUMMY_DATA0,,6,,NONE,,,,,,,,,,
,WDT.TIMER,uint32_t,,(uint32_t)wdt_config->timer_setting,NONE,,,,,,,,,,
,OBC.BCT_BLK_PTR,uint16_t,,block_command_table->pos.block,NONE,,,,,,,,BCT ブロックポインタ,,
,OBC.BCT_CMD_PTR,uint8_t,,(uint8_t)(block_command_table->pos.cmd),NONE,,,,,,,,BCT コマンドポインタ,,
,OBC.BCT_REGD_TIME,uint32_t,,"((block_command_table->pos.cmd == 0) ? 0 : (uint32_t)BCT_get_ti(block_command_table->pos.block, (uint8_t)(block_command_table->pos.cmd-1)))",NONE,,,,,,,,BCT 登録コマンド時刻,変数指定が大変なことに…,
,OBC.BCT_REGD_ID,uint16_t,,"(uint16_t)((block_command_table->pos.cmd == 0) ? 0 : BCT_get_id(block_command_table->pos.block, (uint8_t)(block_command_table->pos.cmd-1)))",NONE,,,,,,,,BCT 登録コマンドID,変数指定が大変なことに…,
,EL.STATISTICS.RECORD_COUNTER_TOTAL,uint32_t,,event_logger->statistics.record_counter_total,NONE,,,,,,,,,,
,EL.STATISTICS.RECORD_COUNTERS_HIGH,uint16_t,,(uint16_t)event_logger->statistics.record_counters[EL_ERROR_LEVEL_HIGH],NONE,,,,,,,,,データサイズ減らすためにu16,
,EL.STATISTICS.RECORD_COUNTERS_MIDDLE,uint16_t,,(uint16_t)event_logger->statistics.record_counters[EL_ERROR_LEVEL_MIDDLE],NONE,,,,,,,,,データサイズ減らすためにu16,
,EL.STATISTICS.RECORD_COUNTERS_LOW,uint16_t,,(uint16_t)event_logger->statistics.record_counters[EL_ERROR_LEVEL_LOW],NONE,,,,,,,,,データサイズ減らすためにu16,
,EL.STATISTICS.RECORD_COUNTERS_EL,uint16_t,,(uint16_t)event_logger->statistics.record_counters[EL_ERROR_LEVEL_EL],NONE,,,,,,,,,データサイズ減らすためにu16,
,EL.STATISTICS.RECORD_COUNTERS_EH,uint16_t,,(uint16_t)event_logger->statistics.record_counters[EL_ERROR_LEVEL_EH],NONE,,,,,,,,,データサイズ減らすためにu16,
,EL.LATEST_EVENT.GROUP,uint8_t,,(uint8_t)event_logger->latest_event.group,NONE,,,,,,,,,,
,EL.LATEST_EVENT.LOCAL,uint32_t,,event_logger->latest_event.local,NONE,,,,,,,,,,
,EL.LATEST_EVENT.ERR_LEVEL,uint8_t,,(uint8_t)event_logger->latest_event.err_level,STATUS,,,,,,,"0=HIGH, 1=MIDDLE, 2=LOW, 3=EL, 4=EH, *=N/A",,,
,EL.LATEST_EVENT.TIME.TOTAL_CYCLE,uint32_t,,event_logger->latest_event.time.total_cycle,NONE,,,,,,,,,,
,EL.LATEST_EVENT.TIME.STEP,uint8_t,,(uint8_t)event_logger->latest_event.time.step,NONE,,,,,,,,,,
,EL.LATEST_EVENT.NOTE,uint32_t,,event_logger->latest_event.note,NONE,,,,,,,,,u8にしてもよい,
,EL.LATEST_HIGH_EVENT.GROUP,uint8_t,,"(uint8_t)EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_HIGH, 0)->group",NONE,,,,,,,,,,
,EL.LATEST_HIGH_EVENT.LOCAL,uint32_t,,"EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_HIGH, 0)->local",NONE,,,,,,,,,,
,EL.LATEST_HIGH_EVENT.TIME.TOTAL_CYCLE,uint32_t,,"EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_HIGH, 0)->time.total_cycle",NONE,,,,,,,,,,
,EL.LATEST_HIGH_EVENT.TIME.STEP,uint8_t,,"(uint8_t)EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_HIGH, 0)->time.step",NONE,,,,,,,,,,
,EL.LATEST_HIGH_EVENT.NOTE,uint16_t,,"(uint16_t)EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_HIGH, 0)->note",NONE,,,,,,,,,u8にしてもよい,
,EH.LOG_TABLE.RESPOND_COUNTER,uint32_t,,event_handler->log_table.respond_counter,NONE,,,,,,,,,,
,GIT_REV_CORE,uint32_t,,GIT_REV_CORE_SHORT,HEX,,,,,,,,,,
,GIT_REV_USER,uint32_t,,GIT_REV_USER_SHORT,HEX,,,,,,,,,,
,BCT_BLK_PTR,uint8_t,,(uint8_t)(block_command_table->pos.block),NONE,,,,,,,,BCT ブロックポインタ,,
,BCT_CMD_PTR,uint8_t,,(uint8_t)(block_command_table->pos.cmd),NONE,,,,,,,,BCT コマンドポインタ,,
,BCT_REGD_TIME,uint32_t,,"((block_command_table->pos.cmd == 0) ? 0 : (uint32_t)BCT_get_ti(block_command_table->pos.block, (uint8_t)(block_command_table->pos.cmd-1)))",NONE,,,,,,,,BCT 登録コマンド時刻,,
,BCT_REGD_ID,uint16_t,,"(uint16_t)((block_command_table->pos.cmd == 0) ? 0 : BCT_get_id(block_command_table->pos.block, (uint8_t)(block_command_table->pos.cmd-1)))",NONE,,,,,,,,BCT 登録コマンドID,,
,DUMMY_DATA1,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA2,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA3,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA4,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA5,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA6,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA7,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA8,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA9,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA10,uint32_t,,0,NONE,,,,,,,,,,
