FALSE,15,OBC,,,,,,,,,,,,,
subsystem,name,type,bit,var,conv,a0,a1,a2,a3,a4,a5,status,description,note,priority
,PH.VER,_uint16_t,3,,NONE,,,,,,,,,,
,PH.TYPE,,1,,NONE,,,,,,,,,,
,PH.SH_FLAG,,1,,NONE,,,,,,,,,,
,PH.APID,,11,,NONE,,,,,,,,,,
,PH.SEQ_FLAG,_uint16_t,2,,NONE,,,,,,,,,,
,PH.SEQ_COUNT,,14,,NONE,,,,,,,,,,
,PH.PACKET_LEN,uint16_t,,,NONE,,,,,,,,,,
,SH.VER,uint8_t,,,NONE,,,,,,,,,,
,SH.TI,uint32_t,,,NONE,,,,,,,,,,
,SH.TLM_ID,uint8_t,,,HEX,,,,,,,,,,
,SH.GLOBAL_TIME,double,,,NONE,,,,,,,,,,
,SH.ON_BOARD_SUBNET_TIME,uint32_t,,,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_19,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[19].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_20,uint8_t,,mode_manager->transition_table_for_tlm[20].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_20,uint8_t,,mode_manager->transition_table_for_tlm[20].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_20,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[20].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_21,uint8_t,,mode_manager->transition_table_for_tlm[21].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_21,uint8_t,,mode_manager->transition_table_for_tlm[21].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_21,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[21].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_22,uint8_t,,mode_manager->transition_table_for_tlm[22].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_22,uint8_t,,mode_manager->transition_table_for_tlm[22].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_22,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[22].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_23,uint8_t,,mode_manager->transition_table_for_tlm[23].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_23,uint8_t,,mode_manager->transition_table_for_tlm[23].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_23,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[23].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_24,uint8_t,,mode_manager->transition_table_for_tlm[24].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_24,uint8_t,,mode_manager->transition_table_for_tlm[24].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_24,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[24].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_25,uint8_t,,mode_manager->transition_table_for_tlm[25].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_25,uint8_t,,mode_manager->transition_table_for_tlm[25].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_25,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[25].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_26,uint8_t,,mode_manager->transition_table_for_tlm[26].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_26,uint8_t,,mode_manager->transition_table_for_tlm[26].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_26,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[26].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_27,uint8_t,,mode_manager->transition_table_for_tlm[27].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_27,uint8_t,,mode_manager->transition_table_for_tlm[27].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_27,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[27].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_28,uint8_t,,mode_manager->transition_table_for_tlm[28].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_28,uint8_t,,mode_manager->transition_table_for_tlm[28].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_28,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[28].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_29,uint8_t,,mode_manager->transition_table_for_tlm[29].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_29,uint8_t,,mode_manager->transition_table_for_tlm[29].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_29,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[29].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_30,uint8_t,,mode_manager->transition_table_for_tlm[30].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_30,uint8_t,,mode_manager->transition_table_for_tlm[30].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_30,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[30].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_31,uint8_t,,mode_manager->transition_table_for_tlm[31].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_31,uint8_t,,mode_manager->transition_table_for_tlm[31].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_31,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[31].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_32,uint8_t,,mode_manager->transition_table_for_tlm[32].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_32,uint8_t,,mode_manager->transition_table_for_tlm[32].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_32,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[32].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_33,uint8_t,,mode_manager->transition_table_for_tlm[33].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_33,uint8_t,,mode_manager->transition_table_for_tlm[33].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_33,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[33].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_34,uint8_t,,mode_manager->transition_table_for_tlm[34].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_34,uint8_t,,mode_manager->transition_table_for_tlm[34].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_34,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[34].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_35,uint8_t,,mode_manager->transition_table_for_tlm[35].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_35,uint8_t,,mode_manager->transition_table_for_tlm[35].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_35,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[35].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_36,uint8_t,,mode_manager->transition_table_for_tlm[36].from,NONE,,,,,,,,,,
